YouTube,status,name,track,day,organization,photo,linkedin,linkedin2,twitter,twitter2,title,abstract,description,bio
,keynote,Pablo Martin Guijo,track 1,1,Catawiki,Pablo Martin Guijo.png,https://www.linkedin.com/in/pablo-martin-guijo/,,,,From Local to Cloud-Based Development: Our Migration Story,"What does it take to move an entire engineering organization from traditional local development setups to developing directly in the cloud? At Catawiki, this shift was more than just swapping tools—it was a cultural and technical transformation aimed at improving reliability, feedback loops, and developer velocity.
This talk walks through the highlights of our journey: from the early signs that local development was holding us back, to the decisions, challenges, and breakthroughs that shaped our move to a cloud-based development workflow.",,"**Pablo Martin Guijo** is a seasoned software engineer with a strong background in DevOps, developer experience (DevEx), and platform engineering. He currently serves as a **Senior Software Engineer** on the **Platform Team at Catawiki**, where he focuses on systems design, capacity planning, and cloud infrastructure.
With over eight years of professional experience, Pablo has held various roles at **ING Nederland**, including DevOps Engineer and IT Trainee, contributing to the Finance and Risk integration platform and gaining hands-on experience with CI/CD, cloud services, and enterprise architecture. Prior to ING, he worked at **NXP Semiconductors** as both a system engineer and a master thesis student, where he specialized in embedded systems and time synchronization in Automotive Ethernet networks.
Pablo holds a **cum laude Master's degree in Embedded Systems** from the **Eindhoven University of Technology** and completed a semester abroad at **Shandong University** during his undergraduate studies in Electrical Engineering.
He brings a unique combination of low-level systems expertise and modern cloud-native engineering practices, making him a valuable asset in building resilient, scalable, and developer-friendly platforms."
,confirmed,Sohan Maheshwar,track 1,1,AuthZed,Sohan Maheshwar.png,https://www.linkedin.com/in/sohanmaheshwar/,,,,"How Google built a Consistent, Global Authorization System (and you can too!)","Google Zanzibar is the singular authorization service that powers permissions and sharing across all Google properties, including Docs, YouTube, and Cloud IAM. Creating a consistent, global-scale authorization system that can process ""more than 10 million client queries per second” is not a trivial task. The talk will cover how the paper lays out an engineer-friendly blueprint for building a highly scalable distributed system with flexible consistency guarantees.
This talk will start with foundational knowledge of Relationship Based Access Control (ReBAC) and then cover the technical implementations behind Zanzibar - How Google solved for correctness, scale and speed. The presentation will cover the different APIs for interacting with the system and also a deep-dive into how the “New Enemy” problem was solved. The talk will conclude with how you can use open source tools to build authZ into your application.K",,
,confirmed,Frederic G. Marand,track 1,1,OSInet,Frederic G. Marand.png,https://www.linkedin.com/in/marand/,,,,TLA+: Your Secret Weapon Against Concurrency Hell,"Let's be honest: writing correct concurrent and distributed code is hard. Race conditions? Deadlocks? They're the bane of modern software development, especially with tools like Kafka, Kubernetes, and microservices. Testing helps, but it rarely finds all the subtle, timing-dependent bugs.
Imagine having a way to mathematically verify your design's logic before you code it. That's TLA+. Developed by Turing Award winner Leslie Lamport, it's a language for specifying and checking algorithms, especially concurrent ones. The catch? Most intros are dense and theoretical.
This session is different. It's TLA+ for the rest of us – the software engineers in the trenches. We'll skip the deep math and focus on practical application. You'll learn what TLA+ is, how to model simple concurrent interactions, and how it can save you from deployment disasters by catching design flaws early. Walk away ready to explore how formal methods can become your secret weapon for building bulletproof systems.
Key Takeaways:
- Recognize the inherent difficulties in validating concurrent designs.
- Get a practical, hands-on feel for TLA+ concepts and syntax.
- Understand how TLA+ helps prevent race conditions and deadlocks at the design stage.
- Be inspired to apply formal verification techniques to real-world problems.",,"Consulting software architect / lead dev. Specialized in backend performance optimization. Wrote THE French book on Go: https://osinet.fr/go/en/ - Main non-tech business interests: media and e-commerce.
Also, playing bass guitar with lots of distortion when I get the chance."
,confirmed,Martin McLarnon,track 1,1,Coralogix,Martin McLarnon.png,https://www.linkedin.com/in/martin-mclarnon-280aba7/,,,,Using OpenTelemetry to Improve Service Level Objectives,"As systems grow more complex, engineering teams must move beyond guesswork when resolving production issues and instead focus on delivering consistent, measurable user value. This talk explores how OpenTelemetry empowers teams to define, measure and improve Service Level Objectives with precision and confidence.
Drawing on real-world experiences of a software team navigating the challenges of legacy code, cloud migration and production instability, this session demonstrates how OpenTelemetry helps teams gain the insights they need to reduce Mean Time To Resolution, understand root causes and proactively improve system reliability.
We’ll dive into hands-on examples using the OpenTelemetry Demo Application and show how to help turn technical metrics into business-aligned SLOs that actually mean something. Whether you're an SRE, developer, or engineering leader, this talk will give you the clarity—and tools—to move from reactive firefighting to proactive service reliability.",,"Martin McLarnon is an engineer with almost 30 years experience working in many different roles within IT. He has worked as a Network Manager, Software engineer, Cloud Architect, Engineering lead and worked as an engineering consultant before joining Coralogix."
,confirmed,Daniel Bojczuk,track 1,1,Jumbo,Daniel Bojczuk.png,https://www.linkedin.com/in/danielbojczuk/,,,,DevOps: Why do we keep messing up?,"Summary: DevOps isn't a new concept, but a lot of companies still struggle to get it right. Even when they think they've nailed it, they often run into some not-so-fun side effects, like unhappy developers or unexpected costs that sneak up on them. In this presentation, we'll see why this can happen and how to dodge these pitfalls.",,"Daniel Bojczuk is an experienced Software Engineer and technical leader with over a decade of expertise across cloud platforms, DevOps, and modern software architecture. Currently at Jumbo Supermarkten, Daniel focuses on building an efficient developer platform to accelerate business feature delivery.
Previously, he played key roles at Rabobank, Philips, Itaú Unibanco, and WAES, where he designed cloud-native solutions (Azure & AWS), developed scalable APIs and microservices, and led teams through modernization and refactoring initiatives. With a strong background in .NET, TypeScript, serverless computing, and CI/CD, Daniel is also passionate about coaching, mentoring, and fostering knowledge-sharing communities to elevate engineering excellence."
,confirmed,Marcel Koert,track 1,1,MeloMar IT,Marcel Koert.png,https://www.linkedin.com/in/melomar/,,,,Why Your DevOps Isn’t Reliable (And It’s Not the Tools),"We blame tools. Kubernetes crashed. Terraform misfired. Alerts didn’t trigger. But what if the real reason your DevOps isn’t reliable… is Dave?
In this engaging and eye-opening session, we flip the script on traditional DevOps blame. I’ll show you why the root cause of most outages isn’t technical—it’s human. From missed Slack messages to rushed hotfixes and undocumented changes, it’s behavior—not infrastructure—that most often undermines reliability.
This talk dives deep into the eight behavioral pillars of reliability. You’ll hear real-world examples of how poor communication, lack of ownership, and overreliance on tools have taken down multi-million-euro systems. We’ll explore how strong team habits, collaborative culture, and psychological safety do more for uptime than your latest CI/CD upgrade ever could.
Expect thought-provoking insights on: • Why communication is your first defense—not a soft skill. • How processes protect more than they restrict. • Why blameless postmortems aren’t about being nice—they’re essential for truth. • What it really means to build a learning culture in SRE and DevOps.
You’ll walk away with practical strategies to strengthen your team’s human infrastructure and reshape how you think about reliability.
Because here’s the kicker: Tools don’t build resilient systems—people do.
If you’ve ever seen an outage sparked by a well-meaning engineer, or if you’re wondering why your metrics look fine but your reliability feels fragile, this talk is for you.
Join me to explore the most overlooked layer of your stack: the human one.",,"As the founder of Melomar-IT, I am dedicated to demystifying complex IT concepts and providing clear, actionable insights to professionals and enthusiasts alike. With a robust background in Platform Engineering, DevOps, and Site Reliability Engineering (SRE), I specialize in creating content that bridges the gap between intricate technical subjects and practical understanding.
Professional Expertise: • Platform Engineering: Designing and managing scalable, efficient, and secure IT infrastructures that support seamless application development and deployment. • DevOps Engineering: Implementing and promoting DevOps best practices to enhance collaboration, automate workflows, and accelerate software delivery. • Site Reliability Engineering (SRE): Ensuring system reliability, performance, and scalability through proactive monitoring, automation, and incident response strategies. • IT Education and Content Creation: Developing comprehensive IT explainers and tutorials that empower individuals to enhance their technical skills and stay abreast of industry trends.
Melomar-IT on YouTube: Through Melomar-IT, I produce and share content focused on: • In-Depth Tutorials: Step-by-step guides on Platform Engineering, DevOps tools, and SRE practices. • Industry Insights: Analysis of current trends and emerging technologies in the IT sector. • Practical IT Explainers: Simplifying complex concepts for better understanding and application.
Mission: My goal is to equip IT professionals and enthusiasts with the knowledge and tools necessary to excel in the rapidly evolving tech landscape. By fostering a community centered on continuous learning and growth, I aim to inspire innovation and excellence in the field of Information Technology.
Connect with Me: I am always eager to connect with fellow professionals, share insights, and explore collaborative opportunities. Feel free to reach out to discuss all things IT, from Platform Engineering and DevOps to the latest industry developments."
,confirmed,Mike Kotsur,track 1,1,Absolute Value,Mike Kotsur.png,https://www.linkedin.com/in/mkotsur/,,,,Platform as a Product: Drive Adoption for Your Internal Tools,"Are your platform team's brilliant ideas struggling for adoption and meeting resistance? Why do some internal platform tools thrive while others flop? Many technically sound SRE/DevOps initiatives fall short because they aren't treated as products with real users. This session cuts through the noise, revealing why a product mindset is crucial for platform success.
The best SREs walk a mile in developers’ shoes! I’ll share with you a potent blend of Lean, User Journey, and Story Mapping principles to uncover genuine user needs (your fellow engineers!) and business goals. Learn how to define impactful MVPs for your internal tools that actually reduce cognitive load and boost productivity. I'll share a practical framework, refined across diverse projects, to ensure your platform work delivers real value, gets adopted quickly, and fosters collaboration. Leave with actionable strategies and a board template to start small, validate assumptions, and build platforms your developers will love.",,"Mike Kotsur is a visionary Technology Leader specializing in Data Platforms, Streaming, Analytics, and Cloud Solutions. With a passion for first-principles thinking and systems design, he transforms complex technical challenges into scalable, innovative solutions.
As a consultant, architect, and coach, Mike bridges strategy and execution—whether guiding teams through critical projects, optimizing legacy systems, or designing cloud-native data platforms. His expertise spans Agile Leadership, Functional Programming (Scala), and Solution Architecture, with a track record of driving efficiency (e.g., halving cycle times via microservices) and launching impactful innovations (e.g., secure data-sharing platforms).
Known for his structured problem-solving and collaborative mindset, Mike thrives in roles that demand technical depth, mentorship, and cross-functional alignment. Clients and peers praise his ability to ""break down complexity"" and foster data-driven decisions."
,confirmed,Devrim Demiroz,track 1,1,Swisscom,Devrim Demiroz.png,https://www.linkedin.com/in/ulasdevrimdemiroz/,,,,Coming soon...,Coming soon...,,"As an Observant Engineer, although I consider myself a newbie in data visualization, I have a clear vision of what I want to see in observability visualization. Instead of waiting for others to take the lead, I have taken it upon myself to prototype possibilities and unlock the full potential of OpenTelemetry. I see myself as an OpenTelemetry explorer, charting new territories, a modern Cartographer. With a passion for sharing knowledge and helping others navigate the complexities of technology, I strive to contribute to a more connected and empowered future, harness collective intelligence, embrace environmental responsibility, and democratize the evolution of the dialect between observation and understanding, where the sense of meaning might exist somewhere within this relationship. Young in Heart, Child in Time.
👀 [bio](https://tractatus.one/about)"
,confirmed,Roosevelt Elias,track 1,1,Payble Technologies,Roosevelt Elias.png,https://www.linkedin.com/in/rooseveltelias/,,RooseveltElias,,Reliability at the Edge: Building SRE Culture in Resource-Constrained Environments,"How do you build reliable systems where downtime is not just an inconvenience, but a threat to trust, income, and even safety? In this talk, Roosevelt Elias, founder of Payble, explores how to establish SRE principles in markets where infrastructure is unreliable, cloud access is intermittent, and talent pipelines are still emerging. Drawing from real-world experience building financial infrastructure in Africa, we’ll discuss culturally aware incident management, lightweight observability stacks, distributed troubleshooting with limited tooling, and what it means to bake resilience into the DNA of both product and process even when the odds are stacked against you.
This talk is ideal for SREs, platform engineers, and product leaders building for emerging markets or aiming to design more resilient systems globally.",,"Roosevelt Elias is a visionary solutions architect, product strategist, technology entrepreneur, and founder of Payble, a next-generation product technology company focused on solving complex economic and digital inclusion challenges for micro and small businesses across Africa and globally. With over a decade of experience spanning product design, payments, and creative technology, Roosevelt has built companies at the intersection of design, technology, and social impact. including a successful exit in the print media space and a thriving live-streaming SaaS business that has powered events for global artists and thought leaders.
A trained computer scientist with a background in IT Security, Roosevelt is passionately committed to creating tools that enable underserved businesses to thrive with the same capabilities as Fortune 500 enterprises, through intelligent systems, AI-driven insights, and user-first design. Under his leadership, Payble is redefining the role of financial technology, not just as a utility, but as an ecosystem that transforms local businesses into global players.
He is a bold thinker, deeply rooted in service, faith, and sustainable impact, building Payble to be a company that will outlive generations."
,confirmed,Wouter Lagerweij & Krijn Mossel,track 1,1,Independent & DR. Insight,Wouter Lagerweij & Krijn Mossel.png,https://www.linkedin.com/in/lagerweij/,https://www.linkedin.com/in/krijnmossel/,,,Governing the Cloud: A Guide to Data Sovereignty,"With changing political relations and deteriorating trust in the large cloud providers, Data Sovereignty is on everyone’s mind. In this session, we will show you that the hard work you’ve already done on the road to DevOps and SRE will serve you just as well to make your systems sovereign by design. Join us to learn how to:
- Apply architectural patterns like hybrid cloud and edge computing to enforce data locality and control.
- Use IaaS software engineering principles to enhance the portability of your infrastructure.
- Challenge the hyperscaler default by ""right-sizing"" infrastructure,
- Make compliance and governance the default by automating reporting and transparency.
You’ll come away from this talk with a set of tweaks and changes to your current approach to your infrastructure that will give you the flexibility to deal with the challenges of data sovereignty in a world of shifting alliances.",,"**Krijn Mossel** is a technology leader with a focus on infrastructure, reliability and observability. In his 20+ years in the industry, he's been a Software Engineer, an Engineering Manager at firms like Lucent, Elastic, SurePay, Rackspace and Google, in both the US and The Netherlands, and a CTO/co-founder at his own startup. A firm believer in lifelong learning, he is currently obsessed with the interplay between modern IT infrastructure, politics, and the bleeding edge of tech.
---
**Wouter Lagerweij** is a technology and product leader and coach who knows how to align the strategy, product management and execution of software development. Having worked in all the different roles, he knows how to build an organization so that the whole becomes greater than the parts. He’s also the author of a new book: “The Product Owner’s Guide To Escaping Legacy”, explaining how product, and management, can play a central role in dealing with technical debt."
